id;description;DBO
1035160113189078;Ich möchte meinen Respekt bekunden für Ihre Courage! In Bremen ginge das (für mich) nicht, ich würde ratz-fatz Zulassung / Lizenz verlieren. Unser Bürgermeister hob gerade das Gute an der Umvolkung hervor: Man starte jetzt Bauprojekte, so dass tatsächlich auch für die Einheimischen Positves abfallen werde. Danke!;criticism
882783078426783;"Also leute  alle die hier"" etwas"" radikal  sind ihr seid hundertprozentig arbeitslos und werdet vom Staat bezahlt  und wer zahlt steuern die Ausländer 
und alle die was gegen  andere nationen  haben lutscht!! vorallem du Joerg  der die kleine  lisa  vergewaltigt  und nicht ins Gefängnis kommt aber der arme Ausländer am besten lebenslang";nothing
1038629589508797;"Es ist doch über Jahrzehnte jeden klar denkenden Bürger bekannt, wie verlogen und heuchlerisch die Politik ist. Dieses ganze System besteht doch nur aus Lug und Betrug. Hinzu kommt noch die Korruption durch Wahl spenden, an dieser ""Musterdemokratie"".";criticism
882681451770279;Drama Baby, Drama....;nothing
1105423062829449;Türkei?!;nothing
888077631230661;seine Leugnung des Holocaustes z.B. ( die er dann aber zurückgezogen und abgestritten hat). Ok, es war ihr Vater, aber ihre Gesinnung ist absolut die gleiche;nothing
945835278788229;Macht den Flüchtlingen und ihren Helfern das Leben so schwer wie möglich!!! Dann flüchten sie weiter!!!!;nothing
1064464676925288;Das ihr euch über so nen Antifantendreck aufregt, der kann uns mal am Hobel bla...!!!;nothing
1111612065543882;Wow die Ossies haben es einfach drauf. Und eines Tages wird man Euch Danke sagen für Euer Engagement.;nothing
1010217752349981;"Rudi Krieg, Merkel ist doch erst vorgestern wieder von Herrn Obama zu ihrer vorbildlichen Flüchtlingspolitik gelobt worden. Na bitte... Da kann sie doch wieder einige Monate von zehren, sich beweihräuchern und ""Wir schaffen das"" brüllen.";criticism
1069074896464266;Fachkraft aus Baden-Württemberg!!??????????;nothing
1052378601467229;Sehr gut. Danke.;nothing
925343120837445;gute Rede gestern ,danke Tatjana auch für den persöhnlichen Händedruck.;nothing
1063665150338574;hab die Bilder grad mal zusammengefügt und hochgeladen. Paßt wie die Faust auf's Auge... Der gebildete braune Mob versus einfältige Antifa. :-);nothing
884661871572237;Deutschland braucht Menschen wie dich nicht!;nothing
882900848415006;Wie siehts mit ner Mahnwache aus? ...... Sarkasmus aus;nothing
985353724836384;Danke Dresden!;nothing
1010203035684786;Jürgen Rund So wie Sie muss man natürlich reden, wenn man alle Muslime in einen Topf wirft. Nur eine Frage: Wenn diese Attentat von Deutschen verübt worden wäre, wäre es in Ihren Augen OK, wenn die Franzosen alle Deutschen in Ihrem Land jagen würden. Sie machen also diese Massaker an einer einzigen Religion fest ??? Habe ich das richtig verstanden ???;nothing
982679938437096;Nein, DU musst Dich für gar nichts schämen. Das sind die Politiker, die was zu schämen haben. Du solltest stolz darauf sein, dass Du Teil einer Kulturkreis bist, was nocht echte Werte vor die Augen hat!;nothing
935281636510260;Wurden da etwa Gefangene gemacht? Oder wurde alles zu unserer Zufriedenheit getan!!! Ihr wisst ,was ich meine????!;nothing
1007139732657783;Der schläft doch auch nur auf dem Rücken, weil er Angst hat, daß wenn er sich auf die Seite legt, die kleine Erbse zum Ohr rausrollt!;nothing
1055094697862286;und der Gaukler laed nun noch die Inder ein. ist doch nett;criticism
982768331761590;Um was machst du dir denn sorgen?;nothing
982684245103332;Ramon De la Perez Anzeige wegen Verleumdung ist draussen ??????;nothing
862031323835292;Arschloch;nothing
1069140416457714;Ist der noch fit in der Birne?;nothing
1065863063452116;Wir dürfen keinen Keil zwischen die Generationen treiben, wir dürfen nicht nach Ost und West teilen! Dann ist der Untergang unserer Heimat vorprogrammiert! Wenn wir das nicht  endlich verstehen, brauchen wir nicht mehr kämpfen!;nothing
982695451768878;Sehr gut Juergen ! ....;nothing
1105412966163792;https://www.youtube.com/watch?v=4UEWXvamC88;nothing
1095993497105739;Peter van Wijmeren;nothing
982649701773453;alloha snackbar? ??;nothing
855191934519231;Generalstreik - alle legen die Arbeit nieder, hier liegt die Macht - da hier das Kapital liegt was die Regierung für ihr Taten braucht, legt alles lahm Wirtschaft, Steuer, ec. klar ohne Notfallberufe, ec. alle anderen mitmachen.. aber gegen alle brennenden Punkte..;subversive
882702418434849;Genau,wenn die einen in die Mangel nehmen,wird noch auf den Kopf getreten bis ....;nothing
945838795454544;Christian Sunny;nothing
991304087574681;Ich natürlich auch;nothing
1013274772044279;Es ist manchmal eigenartig wie die Wahrheit Ihre Wege findet;nothing
945830172122073;Richtig so. Vor allem in die Bonzenhochburgen, damit die auch einmal die Realität vor der Nase haben!;nothing
1012240008814422;Lars Deutschmann Quelle für die Behauptung?;nothing
945827628788994;In München sind doch alle tolerant! Die nehmen die Jugendlichen Fachkräfte doch gerne auf! :D;nothing
945873518784405;Gott ist nur ein Name.;nothing
960888890616201;diese sogenannten Flüchtlinge sind so dreisst,sowas ist nicht mehr zu toppen....danke für soviel facharbeiter!!!!!!!!!!!!!!!!!!!!!!!!!;nothing
1105505172821238;Frau Merkel ,wird gesteuert und sie lässt sich ohne Probleme  steuern von daher , weiss sie ganz genau,  was sie tut.;criticism
1069103473128075;Denn Links ist dort, wo das Herz ist!;nothing
855481917823566;Und warum distanziert sich keiner der Moslems öffentlich auf der Straße gegen den radikalen Islamismus?;nothing
882778671760557;Die haben sich bestimmt gestritten, wer das Geschrirr in der Küche spülen muß.;nothing
982654005106356;Gibt genug Möglichkeiten Markus.;nothing
1063667503671672;Heidi, in NRW halten die das Rekermaß schon alle ein. Eine Armlänge Abstand zum Mathebuch...;nothing
1012235625481527;die kennen sich nur in kinderficken und kiffen aus.;nothing
861979073840517;bin ganz deiner meinung, bis jetzt hat diese bewegung ein ziel, zu zeigen das wir mit der einwanderungspolitik und der flüchtlingsregelung nicht einverstanden sind, und das unsere politiker dies überdenken sollen mehr nicht! niemand von Pegida will Österreich regieren, aber wir haben beschlossen gemeinsam auf unsere meinung aufmerksam zu machen, und deshalb brauchen wir auch keinen KOPF oder wie die presse gerne sagt FÜHRER ! das wort passt ihnen schon wieder gut um schlechte puplicity zu verbreiten, ausserdem kann  dann auch kein einzellner bedroht werden, man nehme Lutz Bachmanns fall.! Die masse gibt etwas sicherheit, denn der schlange den kopf abschlagen usw. das kennen wir alle , wäre der regierung sicher sehr recht einige vereinzelte wegzusperren und dann wird sich das schon im sand verlaufen was? Nix da.................passt genau wies läuft PEACE;criticism
1052385528133203;"Grundwerte der Demokratie?

Petry verweist auf die Rechtslage bei unauthorisiertem Grenzübertritt und in der Presse steht: Petry will auf Kinder schiessen lassen.

Köln, Neujahr: Die Politik verpasst Presse und Polizei einen Maulkorb

Linksrotgrüne Extremisten werden für Demos bezahlt

Demos für ISIS sind nicht verboten

Der Sharia Polizei Prozess endet ohne Verurteilung

Die AfD wird beim SWR Polittalk nicht eingeladen

.... usw usw usw

Ja, richtig... unser Grundrechtsempfinden wird mit Füssen getreten.....";criticism
855052521199839;"http://www.bild.de/regional/dresden/dresden/tausende-dresdner-denken-ermordeten-asylbewerber-in-dresden-39380812.bild.

Jetzt werden viele tausend Dresdner traurig sein, dass es nicht der Böse Bachmann war!";nothing
855015437870214;??????????????;nothing
985408628164227;Ihr seht es   Im OSTEN geht die Sonne auf;nothing
991353737569716;Danke Frantisek Gajdos. Wir haben gemeinsame Ziele , die uns verbinden. ... und eine gemeinsame Geschichte in Kultur , Religion, ... die Wertschöpfung. Das sollten wir bewahren.;nothing
982907195081037;"Laut ungarischen Medien hat die ungarische Polizei gestern ein IS-Terorist aus dem ""friedlichen Flüchtlinge die versucht haben mit unglaubliche Brutalität und Aggression die Grenzzaun durch zu brechen"" festgenommen! Danke Ungarn das Ihr versucht Europa zuschütten.";nothing
1063654067006349;Kannst dich da auch weiter durchklicken, gibt auch Angaben zum naturwissenschaftlichen Bereich der Schulen.;nothing
1095971180441304;Disgusting people;nothing
982672845104472;Robi Rob. Anzeige wegen volksverhetzung ist raus;nothing
1063424143696008;Davon habe ich mehr als genug. Bitte Groß- und Kleinschreibung beachten.;nothing
1057125190992570;Wir schaffen das  !  :);nothing
982723985099358;Richi Putnik nun stehen sie aber nunmal an den Grenzen, oder sind schon hier - jeder der kein Unmensch ist, weiß, das man sie nicht verrecken lassen kann - ihr seid doch nur von Angst gepeingte Menschen, die sich vor dem schwarzen Mann fürchten;nothing
1069104649794624;Ich liebe euch doch alle !;nothing
1035130769858679;Herr peter, der osten ist uns wessis um lången an weitsicht,courage und vaterlandsliebe voraus.;nothing
882780208427070;was ist ein Deutscher, jemand mit einem Pass welcher ein Adler ziert, aber offen sagt Deutschland ist Sche.......... und er sich wünscht, dass die Grenze von Frankreich die Elbe ist und auf der anderen Uferseite beginnt Polen, oder jemand welcher hier geboren ist und sich zur deutschen Nation bekennt und sich wagt, offen zu sagen, ja ich bin stolz ein Deutscher zu sein.;nothing
982639201774503;als wenn Flüchtlinge so abgehen würden. Mit Sicherheit Terroristen dazwischen die Unruhen in Europa bringen sollen.;nothing
1012256068812816;Ich geh bei Euren Kommentaren kaputt....herrlich....;nothing
855015591203532;https://www.youtube.com/watch?v=vdWYf4A60zs;nothing
876308935740864;Warum hat man denn eigentlich in der Vergangenheit unsere Fachkräfte in andere Länder, wo sie besser verdienen,  weggehen lassen?  Ich könnte dies mir auch schön reden lassen!  Ändert ja trotzdem nichts! !;nothing
961445517227205;gann mal sofort anfangen damit aber schnell bevor die hier noch mehr unheil und krankheiten einschleppen;nothing
1012932065411883;Stellt euch vor Bürger Deutschlands wollen überhaupt keine..mit Recht wie man tagtäglich sieht oder spürt;nothing
977127698992320;und die ich rief die Geister werd ich nun nicht los...;nothing
855024921202599;langsam geht wohl verloren das der islam nicht der feind ist , sonder unser regierungs system ,denn das fördert die radikalen mit unseren steuergeldern;criticism
982725731765850;Schwarze Weise und knacken sind die neue deutsche Einheit [@IND] la Perez thumbs up lass dich nicht unterkriegen;nothing
1063299323708490;Jaegermeister??;nothing
882708485100909;"Die Erwartungshaltung von sogenannten „traumatisierten Flüchtlingen“ gegenüber dem deutschen Schlaraffenland wächst stetig, damit verbunden auch die Proteste. Obwohl die Politik und die Lobby der Gutmenschen sich fast ausnahmslos nur noch mit dem Thema Asyl und Rundumversorgung beschäftigen, seit 1. März 2015 die Leistungen für Asylforderer erhöht wurden und nur noch knapp unter dem Hartz-IV-Satz liegen, die Bundesregierung in Aussicht stellt, Asylanten reguläre Gesundheitsleistungen über die gesetzlichen Kassen zu ermöglichen, Hotels gemietet/gekauft oder Objekte für die Unterbringung von Asylanten saniert und modernisiert werden, ist die Grenze der Zufriedenheit noch nicht erreicht. Unzufrieden sind auch 16 von 38 Syrer mit ihrer Notunterkunft in Bautzen und würden lieber in einem Pappkarton leben, als sich ein Zimmer mit 10 Mann zu teilen. Sind das wirklich Flüchtlinge, die um Leib und Leben fürchten mussten?
Die Sächsische Zeitung meldet dazu in ihrem Artikel vom 10.03.2015:
Auf den Pappschildern steht groß „Das ist mein Zuhause“. Hinter den Pappen stehen junge Männer mit verschränkten Armen. Sie möchten zeigen, dass sie lieber in einem kleinen Pappkarton leben wollen als in der neu eingerichteten Notunterkunft. Erst heute kamen die 38 Syrer von der Notunterkunft in Großröhrsdorf nach Bautzen. 16 von ihnen wollte das neue Zuhause allerdings nicht beziehen. „Man hatte uns gesagt, nachdem wir nun monatelang in einer Turnhalle hausen mussten, dass wir endlich ein richtiges Zimmer bekommen mit maximal vier Personen zusammen“, sagt der Syrer Domo Ali. Doch dem war nicht so. Sie sollen in Zehnmannzimmern wohnen. Für die jungen Männer ist das zu viel. „Wir bleiben lieber auf der Straße“, sagen sie.
Für den Heimbetreiber Volker Bühring ist das ein Schock. „Wir haben nicht damit gerechnet, dass so etwas passiert.“ Mit seinem arabischsprachigen Sozialarbeiter versucht er, die Männer zu beruhigen. Das ist vor wenigen Minuten auch gelungen. „Der Betreiber konnte die Asylbewerber überzeugen, ins Haus zu kommen und ihre Zimmer zu beziehen“, sagt Landratsamtsprecher Gernot Schweitzer. Dort werden sie in den nächsten Wochen auch noch wohnen. Erst wenn Platz in anderen Asylheimen ist, können sie die Bautzener Notunterkunft verlassen und umziehen. „Das wird voraussichtlich im April sein“, sagt Gernot Schweitzer.";criticism
1095924443779311;Illegal über die Grenze und dann das Maul aufreißen und auf die Menschenrechte pochen. Sie sind es die unser Recht verletzen.... Der ganze Asylquatsch gehört für ein paar Monate ausgesetzt bis internationale und durchführbare Regelungen geschaffen sind.;criticism
855001961204895;Tatjana Fensterling sollte man mehr ins Orga Team mit einbeziehen. ...eine starke Pegida Frau die auch mutig ist und Kräfte bündeln kann. ..lg;nothing
925359714169119;Die kommen nich aus dem All sondern von de Musels;nothing
1134145889957166;Wenn ich demnächst wieder in Chile bin, werde ich sie begrüssen und willkommen heissen als Flüchtling. Your home is no longer a castle Miss IM Erika !!!!;nothing
991253337579756;Derr platz ist brechend voll http://www.frauenkirche.de/index.php/webcam;nothing
1012916912080065;Machmal ist Die zeit ein guter Helfer ......;nothing
982778558427234;Rolf Lauxmann das Mutti war Ironie !!!;nothing
862046987167059;Da hast du recht;nothing
855012681203823;Yupiiiii:-) Pegida immer weiter so,jetzt erst recht.;nothing
991262284245528;Kein live stream?;nothing
1043670152338074;"Fünf Flüchtlinge aus Syrien und Ägypten sollen am Wochenende eine junge Frau in einem Kieler Veranstaltungszentrum „unsittlich berührt“ haben. Zeugen hatten die Polizei alarmiert, die die Verdächtigen kurze Zeit später stellten. Nach den Worten von Polizei-Sprecher Matthias Arends handelt es sich um Flüchtlinge aus zwei städtischen Einrichtungen…

http://www.kn-online.de/News/Aktuelle-Nachrichten-Schleswig-Holstein/Schleswig-Holstein/Nach-Uebergriffen-auf-Frauen-ermittelt-Landespolizei";nothing
876642089040882;Das ist die selbe Gutmenschen scheisse wie die anderen über den Islam und Asyl reden.;nothing
1063427147029041;"Es ist wichtiger für Politiker gegen Pegida , AFD oder die deutsche Polizei vorzugehen anstatt hier endlich mal eine ordentliche Flüchtlingspolitik zu fahren und straffällige Flüchtlinge nicht erst abzuschieben wenn die die 6te Frau vergewaltigt oder andere  Flüchtlinge abgestochen haben .... Schlimm schlimm was geht hier nur ab ... nur noch Mord und Totschlag ;-(";criticism
982698075101949;Keine sorge. Das ist ein Einzelfall. Wenn wir alle reinlassen wird alles wieder gut;nothing
1063484490356640;Regina Urbisch Ob zufrieden oder nicht. Aber nur weil ich unzufrieden mit der Regierung bin, habe ich doch nicht das Recht meinen Kinder eine bessere Zukunft vorzuenthalten! Und Bildung ist nun mal einer der wichtigsten Punkte, um mir eine sichere Existenz aufzubauen, fern ab von irgendwelchen staatlichen Leistungen. Ich möchte für meine Kinder, dass sie sich ihre Zukunft bestmöglich gestalten können. Das sie auch aus Fehlern der Vergangenheit und Gegenwart lernen können. Das ist aber nur möglich, wenn sie die Möglichkeit in Form von Bildung bekommen. Schade, dass das scheinbar nicht jeder so sieht.;nothing
